dr8_id,strat_label,split
8000_106316_1398,1,train
8000_106319_540,0,train
8000_106324_4092,0,train
8000_106325_1543,1,test
8000_106325_3744,0,train
8000_106326_2042,1,train
8000_106327_4271,0,train
8000_106329_1934,0,val
8000_106331_3830,0,train
8000_106331_4749,1,test
8000_106332_3864,0,train
8000_106334_3215,0,test
8000_106339_3539,0,train
8000_106340_731,0,train
8000_106346_1658,0,train
8000_106352_2645,0,train
8000_106356_1255,0,train
8000_106364_1996,0,val
8000_106371_3171,1,train
8000_106372_2423,1,test
8000_106373_3226,0,val
8000_106373_3381,1,train
8000_106374_1891,1,val
8000_106375_318,0,train
8000_106375_3357,0,train
8000_106376_4355,0,val
8000_106381_2587,0,val
8000_106382_1871,0,train
8000_106386_4043,0,train
8000_106389_290,0,train
8000_106394_1301,0,train
8000_106399_5222,1,train
8000_106406_3634,0,train
8000_106407_5635,0,train
8000_106409_1925,0,train
8000_106409_804,1,val
8000_106412_1471,1,test
8000_106412_1923,0,train
8000_106412_4252,0,train
8000_106415_3323,0,train
8000_106417_1514,0,train
8000_106418_1733,1,train
8000_106421_4010,0,val
8000_106428_251,1,test
8000_106433_2144,0,train
8000_106436_793,0,train
8000_106438_1889,0,train
8000_106444_1773,0,test
8000_106444_4611,0,train
8000_106447_5233,0,train
8000_106448_2301,0,test
8000_106449_4691,1,train
8000_106450_101,0,train
8000_106450_4329,0,val
8000_106452_102,0,train
8000_106453_728,1,test
8000_106457_1912,1,train
8000_106459_1147,0,train
8000_106461_761,1,val
8000_107080_1945,0,train
8000_107081_1441,1,train
8000_107084_3608,1,val
8000_107089_5150,0,train
8000_107090_5458,0,test
8000_107092_3464,0,train
8000_107093_4204,0,train
8000_107095_3546,0,train
8000_107096_5608,0,test
8000_107096_882,0,test
8000_107097_5307,0,train
8000_107098_1412,0,train
8000_107103_4468,0,train
8000_107105_3283,0,test
8000_107107_638,1,val
8000_107108_6666,0,train
8000_107119_6193,1,train
8000_107119_6346,0,val
8000_107120_129,1,test
8000_107127_4364,0,val
8000_107128_1315,0,test
8000_107128_3605,0,train
8000_107128_484,0,train
8000_107129_6090,0,train
8000_107130_276,0,train
8000_107138_1995,0,test
8000_107141_4881,0,train
8000_107143_4712,0,train
8000_107147_5870,0,test
8000_107149_2451,0,train
8000_107152_1400,0,val
8000_107153_4846,0,train
8000_107154_5860,0,train
8000_107155_4902,0,train
8000_107164_2794,0,train
8000_107164_3508,0,train
8000_107167_3198,0,val
8000_107167_4623,0,train
8000_107168_1932,1,train
8000_107168_4599,0,test
8000_107168_4927,1,train
8000_107169_1518,0,val
8000_107170_1047,0,test
8000_107175_1454,1,train
8000_107179_905,0,train
8000_107181_1753,0,train
8000_107184_2230,0,val
8000_107187_2001,1,train
8000_107188_1690,0,train
8000_107192_164,0,train
8000_107195_1263,1,train
8000_107204_4413,0,train
8000_107208_3517,0,train
8000_107209_2786,0,train
8000_107209_3242,0,train
8000_107209_4931,0,val
8000_107210_3684,0,train
8000_107210_5570,0,train
8000_107212_4850,0,train
8000_107214_1129,0,train
8000_107214_2254,1,test
8000_107217_3118,0,train
8000_107231_1856,0,train
8000_107232_3344,0,train
8000_107233_4230,0,val
8000_107234_2642,0,train
8000_107235_2040,1,train
8000_107239_178,0,train
8000_107244_2065,0,test
8000_107246_3100,0,train
8000_107247_778,1,train
8000_107248_2062,0,train
8000_107250_3247,0,val
8000_107251_3610,0,train
8000_107251_4396,0,train
8000_107253_4342,1,train
8000_107254_33,1,train
8000_107255_1881,0,train
8000_107259_4350,0,train
8000_107271_1909,0,train
8000_107271_78,0,train
8000_107272_681,0,val
8000_107283_2439,0,test
8000_107290_3322,0,train
8000_107293_1104,1,val
8000_107297_2630,1,train
8000_107299_2780,0,val
8000_107302_1006,0,train
8000_107302_1684,1,train
8000_107312_1949,1,val
8000_107313_224,1,train
8000_107321_2089,0,train
8000_107322_2188,1,train
8000_107329_649,1,train
8000_107333_1276,0,train
8000_107336_2903,0,test
8000_107336_3173,0,train
8000_107339_3557,0,train
8000_107341_1509,0,train
8000_107342_43,0,train
8000_107343_1831,0,train
8000_107345_1969,0,train
8000_107345_749,0,test
8000_107349_3521,0,train
8000_107349_694,0,train
8000_107350_1274,0,train
8000_107350_2039,0,train
8000_107353_1690,1,train
8000_107354_1546,0,test
8000_107362_2151,0,train
8000_107364_333,0,train
8000_107364_51,0,train
8000_107367_2152,0,train
8000_107370_1327,0,train
8000_107373_1952,0,test
8000_107374_3342,0,test
8000_107376_2703,0,train
8000_107378_154,0,train
8000_107379_2685,1,train
8000_107385_3646,0,test
8000_107386_732,0,train
8000_107388_2052,0,train
8000_107388_461,0,val
8000_107389_1940,0,train
8000_107393_1647,0,train
8000_107395_622,1,train
8000_107397_2505,0,test
8000_107400_3895,0,val
8000_107407_1794,0,train
8000_107407_2094,0,test
8000_107408_3070,0,val
8000_107412_690,0,train
8000_107415_1767,0,train
8000_107418_591,0,val
8000_107419_871,0,train
8000_107421_2215,0,val
8000_107423_105,0,train
8000_107425_1089,0,test
8000_107428_382,0,train
8000_107432_4155,0,train
8000_107438_458,0,val
8000_107443_1155,0,test
8000_107443_4245,1,train
8000_107445_3202,0,train
8000_107445_5112,1,val
8000_107452_4170,0,val
8000_107460_1471,0,test
8000_107461_1473,1,train
8000_107461_300,1,train
8000_107464_123,0,train
8000_107464_4005,0,test
8000_107468_1916,1,train
8000_107472_1241,0,train
8000_107473_2410,0,val
8000_107475_922,0,test
8000_107480_4007,0,train
8000_107484_2198,0,train
8000_107497_4246,0,train
8000_107500_311,0,train
8000_107501_198,0,train
8000_107507_1962,0,train
8000_107518_3080,0,test
8000_107519_1148,0,train
8000_108148_4822,0,train
8000_108156_2588,0,train
8000_108157_2354,0,test
8000_108157_4784,1,test
8000_108158_82,0,train
8000_108165_4275,0,train
8000_108167_48,0,train
8000_108174_112,0,train
8000_108177_6064,1,train
8000_108177_7629,0,train
8000_108178_4196,0,train
8000_108178_6529,0,train
8000_108180_786,0,train
8000_108181_1649,1,train
8000_108181_2660,0,train
8000_108181_640,0,train
8000_108181_716,0,train
8000_108182_2471,0,train
8000_108184_2187,0,train
8000_108184_3563,1,train
8000_108184_772,0,train
8000_108185_1494,0,test
8000_108185_1908,1,train
8000_108190_4943,1,train
8000_108191_396,0,train
8000_108192_1371,1,test
8000_108193_4313,1,train
8000_108197_3616,0,test
8000_108197_4422,0,train
8000_108198_7706,0,train
8000_108201_5558,0,train
8000_108203_3901,0,train
8000_108207_4802,0,train
8000_108209_2836,1,train
8000_108217_6268,0,val
8000_108219_479,1,train
8000_108226_4382,0,train
8000_108229_6892,0,train
8000_108233_5333,0,train
8000_108238_1612,1,train
8000_108239_2930,1,train
8000_108240_1883,0,train
8000_108240_3512,0,test
8000_108241_3689,1,train
8000_108244_6780,1,train
8000_108247_1643,0,train
8000_108248_113,0,test
8000_108260_1498,0,train
8000_108265_244,0,train
8000_108267_1635,0,train
8000_108269_270,0,test
8000_108272_3195,0,test
8000_108274_999,0,test
8000_108275_1940,0,val
8000_108275_600,0,train
8000_108275_964,0,train
8000_108276_2621,0,val
8000_108278_2415,0,train
8000_108278_804,0,train
8000_108281_1969,0,test
8000_108284_2406,0,val
8000_108293_934,1,test
8000_108297_2643,0,train
8000_108299_3555,0,val
8000_108301_2066,0,train
8000_108305_1505,0,train
8000_108307_3273,0,train
8000_108309_1287,0,train
8000_108309_4653,0,val
8000_108310_2656,1,train
8000_108310_2997,0,train
8000_108313_4558,0,train
8000_108314_3624,0,train
8000_108315_4911,1,val
8000_108316_1437,1,val
8000_108317_4106,0,train
8000_108319_3220,0,train
8000_108319_5281,0,val
8000_108321_105,0,train
8000_108321_1532,0,train
8000_108323_895,0,train
8000_108329_1943,0,val
8000_108331_2073,0,train
8000_108331_2259,0,train
8000_108331_555,0,train
8000_108334_940,0,val
8000_108336_2279,0,train
8000_108336_659,1,train
8000_108338_964,0,train
8000_108340_2305,0,train
8000_108341_2618,0,train
8000_108345_1961,0,val
8000_108349_3206,1,train
8000_108349_432,1,train
8000_108350_254,0,val
8000_108350_627,0,train
8000_108362_3319,0,train
8000_108365_2978,0,val
8000_108371_372,0,train
8000_108372_3433,0,train
8000_108372_4116,0,train
8000_108375_3679,0,test
8000_108375_3691,1,train
8000_108379_1850,1,val
8000_108380_2286,0,train
8000_108382_2908,0,train
8000_108383_1332,0,train
8000_108386_2546,0,train
8000_108393_3467,0,train
8000_108396_256,0,train
8000_108397_2783,1,val
8000_108398_536,0,val
8000_108401_248,0,test
8000_108402_2761,0,test
8000_108406_2334,0,train
8000_108409_1653,0,train
8000_108409_1984,0,train
8000_108410_2166,0,test
8000_108411_1622,0,train
8000_108414_2002,0,train
8000_108417_2062,0,train
8000_108417_2351,0,test
8000_108417_50,0,train
8000_108420_542,0,train
8000_108421_1428,0,val
8000_108423_1779,0,train
8000_108424_2530,0,train
8000_108425_1500,0,train
8000_108425_3163,0,train
8000_108426_1020,0,val
8000_108426_651,0,train
8000_108427_1231,1,val
8000_108427_672,0,train
8000_108437_1458,0,train
8000_108438_1305,0,train
8000_108440_2051,0,train
8000_108448_0,1,train
8000_108450_4309,0,val
8000_108456_4056,1,train
8000_108458_2097,0,train
8000_108462_3608,0,train
8000_108463_3600,0,train
8000_108467_3213,1,train
8000_108467_338,1,train
8000_108468_277,0,train
8000_108468_946,1,val
8000_108471_706,1,train
8000_108472_2857,0,train
8000_108479_3633,0,val
8000_108482_1083,0,val
8000_108484_1359,0,train
8000_108485_1163,0,train
8000_108487_1,0,train
8000_108489_1529,0,test
8000_108495_4051,0,train
8000_108497_2347,0,test
8000_108498_1157,0,test
8000_108498_327,0,train
8000_108498_4389,0,val
8000_108509_3687,0,train
8000_108520_303,0,train
8000_108521_2691,0,train
8000_108523_2788,0,test
8000_108524_3828,0,train
8000_108526_278,0,train
8000_108528_2849,0,train
8000_108529_2787,0,train
8000_108533_2300,0,val
8000_108533_2938,0,train
8000_108537_3190,0,train
8000_108539_4029,0,train
8000_108540_33,0,test
8000_108541_3994,0,test
8000_108548_3784,1,train
8000_108549_3059,0,val
8000_108554_2833,0,train
8000_108555_2598,1,train
8000_108559_3710,0,test
8000_108564_95,0,train
8000_108566_4764,0,test
8000_108566_5433,0,test
8000_108570_3512,0,val
8000_108572_4605,0,train
8000_108578_2718,1,train
8000_108584_4852,0,train
8000_108585_4226,0,train
8000_108586_1217,1,train
8000_109214_353,0,train
8000_109215_1818,0,train
8000_109215_473,0,test
8000_109218_2521,0,train
8000_109218_4980,0,val
8000_109220_1723,0,train
8000_109222_3998,0,test
8000_109225_2674,0,train
8000_109226_1778,0,train
8000_109226_2572,1,train
8000_109229_3402,0,train
8000_109231_3255,0,train
8000_109233_2178,0,val
8000_109240_2210,1,train
8000_109244_1890,1,train
8000_109245_2914,0,train
8000_109252_5732,0,test
8000_109255_2563,0,train
8000_109255_2727,1,val
8000_109264_5293,0,train
8000_109266_1636,1,val
8000_109267_1653,0,train
8000_109269_4157,1,val
8000_109271_3316,0,train
8000_109271_7255,0,train
8000_109274_1556,1,train
8000_109278_4117,0,test
8000_109279_6707,0,train
8000_109280_4036,1,train
8000_109281_2234,1,train
8000_109284_5090,1,train
8000_109291_820,0,test
8000_109295_2854,1,train
8000_109297_110,0,train
8000_109298_360,0,train
8000_109301_4675,0,train
8000_109305_3834,0,train
8000_109320_20,1,train
8000_109321_3886,0,train
8000_109328_6270,0,train
8000_109334_798,0,train
8000_109338_4253,0,train
8000_109345_3075,0,test
8000_109346_3440,0,test
8000_109346_3542,1,train
8000_109349_3187,0,test
8000_109350_667,1,test
8000_109351_685,1,train
8000_109352_1356,0,val
8000_109354_1485,0,train
8000_109356_4676,1,train
8000_109360_2138,0,train
8000_109360_643,1,train
8000_109365_4338,0,train
8000_109366_3602,1,train
8000_109367_1266,1,train
8000_109378_1748,0,test
8000_109378_4744,0,val
8000_109379_2744,0,val
8000_109379_3923,0,train
8000_109383_4075,1,train
8000_109385_158,0,val
8000_109387_2254,1,train
8000_109390_1063,0,test
8000_109390_2792,0,test
8000_109390_3534,0,train
8000_109390_4216,0,train
8000_109391_233,1,train
8000_109392_290,0,train
8000_109393_3863,0,train
8000_109396_2088,0,train
8000_109399_618,0,test
8000_109399_72,0,test
8000_109400_1960,0,test
8000_109408_2834,0,train
8000_109409_1952,0,val
8000_109411_448,0,train
8000_109412_1008,0,train
8000_109412_1648,1,val
8000_109415_1346,0,train
8000_109420_2619,0,train
8000_109421_1639,0,train
8000_109426_3127,0,train
8000_109426_40,1,train
8000_109427_188,0,train
8000_109428_1819,1,train
8000_109430_3287,0,train
8000_109431_3363,0,val
8000_109432_2635,0,train
8000_109437_110,0,val
8000_109451_448,0,train
8000_109451_55,1,train
8000_109454_2120,0,val
8000_109455_1270,0,test
8000_109456_1288,0,train
8000_109457_1239,0,train
8000_109464_1029,1,train
8000_109465_54,0,val
8000_109469_4194,0,test
8000_109470_1058,0,train
8000_109472_2300,0,train
8000_109473_277,0,train
8000_109476_2717,0,train
8000_109477_1016,1,train
8000_109481_1670,1,train
8000_109483_1333,0,test
8000_109483_789,0,train
8000_109484_1822,0,test
8000_109485_3955,0,val
8000_109489_775,1,train
8000_109490_993,0,val
8000_109491_1822,0,train
8000_109491_586,1,train
8000_109493_1997,1,train
8000_109494_703,0,train
8000_109502_2407,0,train
8000_109504_2999,0,val
8000_109504_3040,0,train
8000_109504_3720,0,train
8000_109505_3775,0,train
8000_109507_3729,0,train
8000_109508_1982,0,train
8000_109510_1286,0,train
8000_109512_1642,0,train
8000_109514_1759,0,test
8000_109517_2377,1,train
8000_109520_181,1,val
8000_109520_5031,1,test
8000_109522_3337,0,train
8000_109522_773,1,train
8000_109523_941,1,train
8000_109526_560,0,train
8000_109528_3144,0,train
8000_109535_1710,0,train
8000_109536_2083,0,train
8000_109537_4628,0,train
8000_109541_1147,0,train
8000_109542_1471,0,train
8000_109542_875,1,train
8000_109547_2378,0,train
8000_109556_924,0,train
8000_109558_1717,1,train
8000_109560_1182,0,train
8000_109561_2878,0,test
8000_109563_3547,1,train
8000_109567_738,0,test
8000_109568_2088,0,val
8000_109568_4625,1,val
8000_109570_4016,0,train
8000_109572_783,1,train
8000_109579_179,1,train
8000_109580_5670,0,train
8000_109585_793,0,train
8000_109588_3035,0,train
8000_109590_1927,0,train
8000_109590_764,1,test
8000_109593_3520,1,train
8000_109599_5017,0,val
8000_109600_68,0,train
8000_109602_384,0,val
8000_109608_2637,0,val
8000_109609_4018,1,val
8000_109610_4097,0,train
8000_109611_1139,0,train
8000_109612_1180,0,train
8000_109616_2488,1,test
8000_109619_3499,0,train
8000_109622_4448,1,train
8000_109632_322,0,train
8000_109634_2455,0,test
8000_109636_911,0,train
8000_109638_2368,1,train
8000_109643_2010,0,train
8000_109644_3412,0,val
8000_109645_4316,0,train
8000_109650_4292,0,val
8000_109655_717,0,test
8000_109658_3305,0,train
8000_110293_2594,0,val
8000_110297_5801,1,train
8000_110298_3587,0,train
8000_110300_5295,1,train
8000_110304_4996,0,train
8000_110305_4417,0,train
8000_110308_5457,0,train
8000_110309_224,0,train
8000_110312_1255,0,train
8000_110312_247,0,train
8000_110315_2049,0,test
8000_110318_6643,0,val
8000_110320_1239,0,test
8000_110321_3986,1,test
8000_110329_5296,0,train
8000_110331_1242,1,train
8000_110334_2075,1,train
8000_110334_2357,0,train
8000_110338_2154,0,val
8000_110338_3424,0,val
8000_110342_3310,1,test
8000_110343_5122,1,val
8000_110345_640,0,train
8000_110347_5437,0,train
8000_110349_1297,0,train
8000_110350_724,0,val
8000_110351_2427,1,train
8000_110362_1722,0,train
8000_110365_2650,0,train
8000_110371_2516,0,train
8000_110380_1872,0,train
8000_110384_5823,0,train
8000_110385_4489,0,train
8000_110387_4152,0,train
8000_110390_986,0,train
8000_110392_2435,1,train
8000_110392_2690,1,test
8000_110398_3295,0,train
8000_110400_3189,0,test
8000_110400_3462,0,test
8000_110403_1470,0,train
8000_110403_5613,0,val
8000_110405_413,0,test
8000_110408_5495,0,train
8000_110410_3800,1,test
8000_110411_3536,0,test
8000_110413_3150,0,train
8000_110414_2435,0,test
8000_110415_4019,0,train
8000_110418_1516,0,train
8000_110418_1806,0,val
8000_110420_4197,1,train
8000_110420_574,0,val
8000_110421_274,1,train
8000_110422_3594,0,train
8000_110422_3743,0,train
8000_110424_892,0,train
8000_110426_714,0,val
8000_110429_333,1,val
8000_110432_1047,0,val
8000_110439_3047,0,train
8000_110440_2277,0,test
8000_110441_1362,0,train
8000_110447_4168,0,test
8000_110448_3231,0,train
8000_110453_3455,0,train
8000_110456_1180,1,val
8000_110456_2681,0,val
8000_110457_3257,0,test
8000_110460_3599,0,train
8000_110460_4125,0,train
8000_110461_177,0,train
8000_110462_1602,0,val
8000_110463_4220,0,train
8000_110464_4079,0,test
8000_110466_1845,0,train
8000_110466_2671,0,val
8000_110466_573,0,val
8000_110475_2382,0,train
8000_110477_470,0,train
8000_110478_1760,0,train
8000_110483_2316,0,train
8000_110486_1015,0,train
8000_110486_3106,0,val
8000_110491_1173,0,train
8000_110493_1424,0,test
8000_110493_491,0,train
8000_110495_2572,0,train
8000_110499_537,0,train
8000_110501_1378,0,test
8000_110501_2766,1,train
8000_110502_1097,0,train
8000_110506_3577,0,val
8000_110514_329,0,train
8000_110514_455,0,train
8000_110519_967,1,val
8000_110522_359,0,train
8000_110523_1506,1,train
8000_110525_1021,0,train
8000_110525_2439,0,val
8000_110525_2484,0,train
8000_110530_1387,1,train
8000_110531_1711,0,train
8000_110533_2348,1,val
8000_110533_2623,0,test
8000_110534_1382,0,train
8000_110534_644,0,train
8000_110542_3468,0,train
8000_110543_2093,1,train
8000_110544_1903,0,train
8000_110545_1309,0,train
8000_110550_2683,0,test
8000_110551_2451,0,train
8000_110557_2350,0,train
8000_110558_2034,0,test
8000_110559_3273,0,val
8000_110562_2690,0,val
8000_110566_2086,0,train
8000_110566_2982,0,train
8000_110566_3022,0,train
8000_110567_1636,1,train
8000_110568_1800,0,train
8000_110569_1286,0,train
8000_110572_1153,0,train
8000_110575_2849,0,train
8000_110577_471,0,train
8000_110578_1951,0,val
8000_110579_1833,0,train
8000_110579_939,1,train
8000_110585_2731,0,train
8000_110588_3361,0,test
8000_110595_2471,1,train
8000_110595_4427,0,train
8000_110598_399,0,train
8000_110598_4045,0,train
8000_110601_262,0,train
8000_110602_4023,0,train
8000_110607_1564,1,test
8000_110608_400,0,val
8000_110609_1143,1,test
8000_110609_4430,0,val
8000_110610_1304,1,val
8000_110610_4631,0,test
8000_110612_4467,0,train
8000_110618_3894,0,train
8000_110620_213,1,test
8000_110622_848,1,train
8000_110625_2043,0,val
8000_110626_561,0,train
8000_110628_2762,0,train
8000_110634_2438,0,train
8000_110635_3593,1,train
8000_110643_1836,1,train
8000_110647_1237,1,train
8000_110647_2086,0,train
8000_110649_2414,1,train
8000_110649_3291,0,train
8000_110651_4508,1,val
8000_110652_2368,0,train
8000_110653_2389,0,train
8000_110653_3853,0,test
8000_110668_4126,0,val
8000_110672_73,0,train
8000_110674_3587,0,val
8000_110676_1165,0,train
8000_110684_2146,0,val
8000_110684_2303,0,train
8000_110684_2319,0,test
8000_110684_3238,1,train
8000_110684_5200,0,train
8000_110691_1965,0,train
8000_110693_3587,0,train
