index,label,split
2141,5,train
2142,2,train
2143,6,val
2144,5,train
2145,5,train
2146,7,val
2147,6,train
2148,5,train
2149,4,train
2150,0,train
2151,2,test
2152,2,train
2153,6,val
2154,5,val
2155,0,train
2156,8,train
2157,2,train
2158,6,train
2159,5,train
2160,3,test
2161,6,train
2162,2,train
2163,2,train
2164,3,test
2165,6,train
2166,2,val
2167,5,train
2168,3,train
2169,0,train
2170,1,train
2171,2,train
2172,3,val
2173,0,val
2174,3,train
2175,9,train
2176,2,test
2177,6,val
2178,4,test
2179,6,train
2180,6,train
2181,5,train
2182,5,val
2183,8,train
2184,0,train
2185,4,test
2186,1,train
2187,0,train
2188,8,train
2189,6,train
2190,7,train
2191,4,test
2192,2,val
2193,7,train
2194,8,train
2195,4,train
2196,0,train
2197,4,train
2198,1,train
2199,3,train
2200,5,train
2201,8,val
2202,2,train
2203,0,train
2204,6,train
2205,6,train
2206,5,train
2207,1,train
2208,2,train
2209,8,train
2210,8,val
2211,9,val
2212,3,train
2213,9,train
2214,9,train
2215,2,test
2216,1,test
2217,2,train
2218,8,train
2219,1,train
2220,5,train
2221,5,train
2222,0,train
2223,1,val
2224,6,val
2225,2,train
2226,3,train
2227,8,train
2228,6,val
2229,7,train
2230,5,val
2231,7,val
2232,3,train
2233,8,val
2234,0,test
2235,3,train
2236,7,test
2237,5,train
2238,9,train
2239,1,val
2240,7,train
2241,7,test
2242,7,train
2243,3,train
2244,3,val
2245,3,train
2246,9,test
2247,9,train
2248,5,test
2249,3,val
2250,9,train
2251,7,val
2252,7,train
2253,1,train
2254,2,val
2255,7,train
2256,6,train
2257,5,test
2258,3,train
2259,1,val
2260,5,train
2261,2,val
2262,2,train
2263,7,train
2264,8,test
2265,5,train
2266,5,train
2267,0,test
2268,1,val
2269,0,val
2270,7,test
2271,9,train
2272,1,train
2273,5,train
2274,0,train
2275,5,train
2276,6,train
2277,7,test
2278,1,test
2279,7,val
2280,1,train
2281,6,train
2282,5,val
2283,6,train
2284,5,train
2285,6,train
2286,6,test
2287,9,train
2288,7,train
2289,7,train
2290,5,train
2291,1,train
2292,7,train
2293,1,train
2294,2,test
2295,8,test
2296,2,val
2297,0,train
2298,2,test
2299,9,val
2300,1,train
2301,0,test
2302,3,train
2303,0,train
2304,8,test
2305,3,train
2306,6,train
2307,7,train
2308,3,test
2309,2,train
2310,6,train
2311,6,train
2312,2,train
2313,9,test
2314,5,val
2315,7,train
2316,7,train
2317,9,val
2318,2,train
2319,0,train
2320,8,train
2321,5,train
2322,1,train
2323,7,val
2324,6,train
2325,7,test
2326,6,train
2327,6,train
2328,2,train
2329,6,test
2330,5,train
2331,0,train
2332,7,test
2333,1,train
2334,5,test
2335,1,train
2336,2,train
2337,5,val
2338,9,val
2339,9,train
2340,2,train
2341,8,train
2342,0,train
2343,7,train
2344,7,train
2345,3,train
2346,9,train
2347,2,test
2348,9,train
2349,7,train
2350,2,train
2351,2,train
2352,3,train
2353,3,train
2354,1,test
2355,3,train
2356,3,train
2357,1,train
2358,3,val
2359,2,train
2360,5,val
2361,5,train
2362,3,train
2363,5,train
2364,7,train
2365,0,train
2366,9,train
2367,3,train
2368,1,val
2369,8,train
2370,5,train
2371,9,train
2372,5,train
2373,8,train
2374,2,train
2375,5,train
2376,6,test
2377,9,train
2378,1,train
2379,9,train
2380,3,train
2381,3,train
2382,3,train
2383,8,test
2384,5,val
2385,1,train
2386,5,train
2387,9,test
2388,1,val
2389,0,train
2390,5,train
2391,9,train
2392,2,val
2393,7,train
2394,7,train
2395,7,train
2396,8,val
2397,9,train
2398,9,train
2399,6,train
2400,1,train
2401,3,train
2402,1,train
2403,7,train
2404,7,train
2405,2,test
2406,9,train
2407,2,val
2408,5,val
2409,1,train
2410,7,train
2411,7,train
2412,5,train
2413,8,test
2414,8,train
2415,1,val
2416,9,train
2417,5,train
2418,7,test
2419,3,val
2420,5,val
2421,9,test
2422,8,train
2423,9,train
2424,5,train
2425,8,train
2426,2,test
2427,6,train
2428,0,train
2429,2,train
2430,9,val
2431,1,test
2432,4,train
2433,3,val
2434,9,train
2435,3,train
2436,7,val
2437,9,train
2438,7,train
2439,6,train
2440,3,train
2441,7,test
2442,6,train
2443,7,val
2444,7,train
2445,0,train
2446,2,train
2447,4,val
2448,2,val
2449,1,val
2450,1,train
2451,8,val
2452,8,train
2453,5,val
2454,7,train
2455,5,train
2456,5,val
2457,2,train
2458,5,val
2459,9,val
2460,8,train
2461,3,val
2462,4,train
2463,7,val
2464,9,train
2465,7,train
2466,7,train
2467,1,train
2468,5,test
2469,1,train
2470,7,train
2471,8,train
2472,1,train
2473,9,train
2474,9,val
2475,8,train
2476,3,train
2477,9,train
2478,9,train
2479,6,train
2480,5,train
2481,0,train
2482,0,test
2483,1,train
2484,5,test
2485,1,train
2486,7,train
2487,7,train
2488,1,val
2489,9,val
2490,2,train
2491,8,train
2492,1,train
2493,0,train
2494,3,train
2495,7,train
2496,9,train
2497,5,train
2498,7,test
2499,3,test
2500,7,val
2501,0,train
2502,7,train
2503,9,train
2504,7,train
2505,2,train
2506,7,train
2507,5,train
2508,3,train
2509,1,test
2510,9,train
2511,2,train
2512,1,test
2513,1,val
2514,6,train
2515,2,test
2516,6,val
2517,5,test
2518,6,train
2519,9,train
2520,2,test
2521,8,val
2522,7,train
2523,7,train
2524,9,val
2525,7,train
2526,7,train
2527,2,test
2528,9,train
2529,0,train
2530,3,train
2531,8,train
2532,5,train
2533,6,train
2534,1,train
2535,2,train
2536,6,train
2537,5,train
2538,4,train
2539,8,test
2540,2,train
2541,3,train
2542,5,train
2543,3,train
2544,3,train
2545,7,train
2546,8,train
2547,2,test
2548,8,train
2549,6,train
2550,9,val
2551,4,train
2552,6,test
2553,2,train
2554,2,val
2555,6,train
2556,3,train
2557,9,train
2558,8,train
2559,2,train
2560,0,train
2561,2,val
2562,9,train
2563,7,train
2564,7,train
2565,0,test
2566,7,train
2567,0,train
2568,9,train
2569,2,val
2570,6,val
2571,2,test
2572,2,train
2573,0,test
2574,7,test
2575,7,train
2576,9,train
2577,9,train
2578,3,train
2579,2,val
2580,1,train
2581,6,train
2582,8,val
2583,5,train
2584,7,val
2585,5,train
2586,9,train
2587,8,train
2588,3,train
2589,4,train
2590,3,train
2591,6,test
2592,1,train
2593,7,val
2594,1,train
2595,4,val
2596,7,train
2597,0,train
2598,1,train
2599,7,train
2600,7,train
2601,1,train
2602,9,train
2603,6,test
2604,2,train
2605,2,train
2606,3,train
2607,9,train
2608,3,train
2609,7,train
2610,2,train
2611,7,test
2612,3,train
2613,3,train
2614,7,train
2615,4,train
2616,1,val
2617,9,test
2618,9,train
2619,7,train
2620,5,val
2621,5,val
2622,5,val
2623,5,train
2624,1,train
2625,2,train
2626,9,train
2627,1,test
2628,0,val
2629,9,train
2630,9,val
2631,3,val
2632,7,train
2633,2,train
2634,7,val
2635,0,train
2636,8,val
2637,7,train
2638,6,train
2639,2,val
2640,8,test
2641,1,test
2642,6,train
2643,2,train
2644,8,val
2645,2,test
2646,3,test
2647,0,test
2648,2,train
2649,6,test
2650,8,train
2651,3,val
2652,9,train
2653,2,train
2654,7,val
2655,0,train
2656,7,train
2657,6,train
2658,5,train
2659,6,test
2660,4,val
2661,7,test
2662,5,val
2663,6,val
2664,7,val
2665,9,train
2666,7,train
2667,9,train
2668,3,train
2669,7,test
2670,5,train
2671,5,test
2672,2,train
2673,7,val
2674,6,train
2675,6,test
2676,2,train
2677,8,train
2678,1,train
2679,7,train
2680,6,val
2681,8,train
2682,0,val
2683,6,test
2684,2,train
2685,7,train
2686,3,train
2687,8,train
2688,2,val
2689,6,train
2690,2,test
2691,2,train
2692,3,train
2693,9,train
2694,6,train
2695,7,train
2696,6,train
2697,6,train
2698,6,val
2699,0,val
2700,1,train
2701,5,train
2702,5,train
2703,6,train
2704,3,train
2705,8,test
2706,7,val
2707,2,train
2708,5,train
2709,2,train
2710,5,train
2711,8,train
2712,1,train
2713,9,train
2714,5,train
2715,2,train
2716,3,train
2717,7,val
2718,9,val
2719,2,train
2720,0,train
2721,5,train
2722,7,test
2723,0,train
2724,8,test
2725,6,train
2726,3,train
2727,1,train
2728,7,train
2729,6,train
2730,2,train
2731,6,train
2732,8,train
2733,9,train
2734,1,train
2735,0,train
2736,2,test
2737,5,train
2738,5,test
2739,8,train
2740,0,train
2741,0,test
2742,8,train
2743,2,test
2744,0,train
2745,3,train
2746,5,val
2747,7,train
2748,2,train
2749,0,train
2750,0,test
2751,8,train
2752,7,val
2753,5,test
2754,7,train
2755,9,train
2756,2,train
2757,8,test
2758,7,train
2759,8,test
2760,7,train
2761,3,val
2762,6,train
2763,2,train
2764,8,train
2765,6,test
2766,3,train
2767,9,train
2768,6,train
2769,2,val
2770,7,train
2771,0,train
2772,5,val
2773,3,val
2774,2,train
2775,9,train
2776,2,train
2777,1,val
2778,7,train
2779,3,train
2780,6,train
2781,5,val
2782,1,train
2783,9,test
2784,9,val
2785,8,val
2786,7,train
2787,3,train
2788,2,val
2789,7,train
2790,8,train
2791,5,val
2792,3,val
2793,6,train
2794,0,train
2795,9,val
2796,9,train
2797,1,val
2798,2,test
2799,2,train
2800,3,train
2801,2,train
2802,0,train
2803,0,val
2804,5,val
2805,2,train
2806,2,test
2807,8,test
2808,2,train
2809,2,train
2810,0,train
2811,7,val
2812,1,train
2813,0,train
2814,1,train
2815,5,train
2816,6,train
2817,6,train
2818,7,val
2819,9,train
2820,7,test
2821,9,train
2822,2,train
2823,7,train
2824,8,train
2825,8,train
2826,6,train
2827,7,train
2828,0,train
2829,2,train
2830,7,test
2831,5,test
2832,3,train
2833,6,train
2834,6,val
2835,9,train
2836,8,test
2837,6,train
2838,1,train
2839,5,train
2840,2,test
2841,0,train
2842,4,val
2843,5,train
2844,1,train
2845,0,val
2846,3,train
2847,1,test
2848,7,train
2849,2,test
2850,7,train
2851,1,train
2852,7,test
2853,5,test
2854,3,train
2855,5,train
2856,3,train
2857,9,train
2858,3,train
2859,2,train
2860,0,train
2861,9,train
2862,3,val
2863,6,train
2864,1,test
2865,9,train
2866,9,test
2867,2,train
2868,0,test
2869,9,train
2870,1,test
2871,6,train
2872,7,train
2873,7,train
2874,5,val
2875,8,train
2876,3,test
2877,7,train
2878,0,train
2879,3,train
2880,5,train
2881,2,test
2882,5,train
2883,6,train
2884,9,train
2885,3,train
2886,9,train
2887,3,test
2888,5,train
2889,2,train
2890,7,test
2891,3,train
2892,8,train
2893,2,train
2894,1,train
2895,7,train
2896,9,train
2897,9,train
2898,9,train
2899,6,test
2900,1,test
2901,9,val
2902,8,val
2903,9,train
2904,1,train
2905,7,train
2906,9,train
2907,3,train
2908,3,train
2909,3,train
2910,7,val
2911,0,test
2912,9,train
2913,7,test
2914,6,train
2915,7,test
2916,7,val
2917,5,train
2918,0,train
2919,6,train
2920,7,train
2921,0,train
2922,7,test
2923,2,train
2924,8,train
2925,6,train
2926,5,train
2927,9,test
2928,5,test
2929,9,val
2930,6,train
2931,5,train
2932,2,val
2933,5,test
2934,3,train
2935,5,test
2936,6,test
2937,9,train
2938,7,train
2939,1,train
2940,7,train
2941,1,train
2942,1,val
2943,2,train
2944,0,val
2945,1,val
2946,6,train
2947,0,train
2948,2,train
2949,7,test
2950,5,val
2951,7,train
2952,1,test
2953,5,train
2954,2,train
2955,7,train
2956,8,train
2957,8,train
2958,7,train
2959,5,train
2960,7,val
2961,9,val
2962,3,train
2963,7,train
2964,2,val
2965,9,val
2966,2,train
2967,6,train
2968,2,train
2969,5,train
2970,3,test
2971,2,train
2972,3,train
2973,7,train
2974,5,train
2975,3,test
2976,0,val
2977,7,test
2978,7,train
2979,6,test
2980,5,train
2981,6,val
2982,6,val
2983,6,train
2984,5,test
2985,5,test
2986,2,train
2987,1,train
2988,5,train
2989,2,test
2990,5,train
2991,2,train
2992,5,train
2993,8,train
2994,2,test
2995,2,val
2996,9,val
2997,9,train
2998,1,train
2999,7,val
3000,7,train
3001,6,val
3002,9,train
3003,8,val
3004,6,train
3005,7,train
3006,2,val
3007,3,train
3008,8,train
3009,9,train
3010,2,train
3011,5,train
3012,2,val
3013,4,train
3014,2,test
3015,0,train
3016,2,train
3017,5,train
3018,5,train
3019,7,train
3020,6,train
3021,6,val
3022,9,test
3023,7,train
3024,9,train
3025,1,train
3026,7,train
3027,2,train
3028,1,train
3029,9,train
3030,9,test
3031,2,train
3032,6,train
3033,2,train
3034,2,test
3035,5,test
3036,8,train
3037,5,val
3038,3,train
3039,7,test
3040,3,val
3041,3,train
3042,7,train
3043,2,train
3044,7,train
3045,6,train
3046,2,train
3047,2,train
3048,1,train
3049,2,train
3050,1,train
3051,7,val
3052,5,train
3053,1,test
3054,9,test
3055,3,train
3056,9,test
3057,2,test
3058,2,train
3059,7,test
3060,3,train
3061,9,train
3062,5,train
3063,7,train
3064,9,test
3065,6,train
3066,0,test
3067,8,train
3068,0,train
3069,6,train
3070,1,val
3071,5,train
3072,2,train
3073,9,val
3074,6,train
3075,7,train
3076,5,train
3077,3,train
3078,9,train
3079,8,train
3080,9,train
3081,8,test
3082,6,train
3083,3,train
3084,5,train
3085,7,train
3086,5,test
3087,6,train
3088,2,test
3089,7,train
3090,9,train
3091,7,test
3092,8,train
3093,5,train
3094,7,train
3095,0,train
3096,1,train
3097,0,train
3098,9,val
3099,6,train
3100,7,test
3101,2,train
3102,6,train
3103,2,test
3104,1,train
3105,7,train
3106,1,test
3107,6,train
3108,6,train
3109,3,train
3110,0,train
3111,3,val
3112,3,val
3113,0,val
3114,2,train
3115,7,val
3116,3,val
3117,2,train
3118,4,train
3119,3,train
3120,5,val
3121,4,test
3122,6,train
3123,3,train
3124,9,train
3125,5,train
3126,5,val
3127,1,test
3128,5,test
3129,1,train
3130,1,train
3131,5,train
3132,9,train
3133,6,train
3134,9,train
3135,6,test
3136,1,train
3137,9,train
3138,4,train
3139,5,val
3140,2,val
3141,9,val
3142,6,train
3143,2,train
3144,8,val
3145,6,train
3146,2,train
3147,3,train
3148,9,test
3149,5,train
3150,7,train
3151,4,test
3152,6,train
3153,5,train
3154,7,test
3155,6,train
3156,3,test
3157,2,train
3158,8,train
3159,1,train
3160,7,test
3161,2,train
3162,5,train
3163,2,train
3164,8,test
3165,2,test
3166,3,train
3167,1,train
3168,7,train
3169,6,train
3170,6,train
3171,7,train
3172,1,train
3173,5,train
3174,2,train
3175,7,val
3176,2,train
3177,2,train
3178,7,train
3179,5,test
3180,5,train
3181,9,train
3182,0,train
3183,6,train
3184,1,test
3185,8,train
3186,2,train
3187,7,test
3188,0,val
3189,3,val
3190,6,train
3191,8,val
3192,7,test
3193,4,test
3194,2,train
3195,7,train
3196,8,train
3197,2,train
3198,5,test
3199,8,train
3200,6,train
3201,2,train
3202,9,train
3203,7,train
3204,1,test
3205,7,train
3206,7,train
3207,9,train
3208,7,train
3209,2,train
3210,3,train
3211,5,train
3212,9,train
3213,5,train
3214,1,train
3215,3,train
3216,9,train
3217,0,test
3218,7,train
3219,3,train
3220,5,train
3221,3,train
3222,3,train
3223,2,train
3224,5,train
3225,2,train
3226,6,train
3227,4,train
3228,0,train
3229,1,train
3230,5,train
3231,5,train
3232,9,train
3233,7,train
3234,2,train
3235,1,train
3236,1,train
3237,7,train
3238,5,train
3239,3,train
3240,8,train
3241,3,train
3242,0,train
3243,2,train
3244,7,train
3245,1,train
3246,6,train
3247,3,test
3248,3,test
3249,1,train
3250,0,test
3251,1,train
3252,7,train
3253,3,train
3254,1,train
3255,9,train
3256,8,val
3257,4,train
3258,6,train
3259,9,train
3260,7,val
3261,9,train
3262,2,train
3263,9,train
3264,7,train
3265,9,train
3266,5,train
3267,7,train
3268,4,train
3269,5,val
3270,1,train
3271,7,test
3272,7,train
3273,7,train
3274,8,test
3275,7,test
3276,8,train
3277,4,train
3278,3,train
3279,7,train
3280,7,train
3281,5,train
3282,5,val
3283,5,val
3284,2,train
3285,8,train
3286,5,val
3287,6,train
3288,2,train
3289,7,train
3290,7,train
3291,1,train
3292,3,val
3293,2,val
3294,0,train
3295,2,train
3296,8,train
3297,2,train
3298,6,train
3299,9,test
3300,2,test
3301,5,train
3302,3,val
3303,1,train
3304,2,test
3305,2,train
3306,9,train
3307,6,test
3308,7,train
3309,7,test
3310,2,train
3311,9,test
3312,0,train
3313,2,train
3314,2,test
3315,0,train
3316,6,train
3317,7,train
3318,1,val
3319,7,train
3320,8,train
3321,0,train
3322,2,train
3323,7,train
3324,1,train
3325,0,test
3326,7,train
3327,5,train
3328,5,train
3329,5,train
3330,3,train
3331,7,test
3332,6,val
3333,3,train
3334,6,train
3335,8,train
3336,2,train
3337,3,test
3338,2,train
3339,5,train
3340,2,test
3341,2,train
3342,6,train
3343,7,val
3344,7,test
3345,8,train
3346,2,train
3347,6,train
3348,1,train
3349,6,val
3350,9,train
3351,5,train
3352,7,train
3353,2,train
3354,2,val
3355,7,train
3356,3,train
3357,7,train
3358,9,train
3359,3,train
3360,6,train
3361,2,val
3362,5,train
3363,5,val
3364,2,train
3365,1,train
3366,7,train
3367,5,train
3368,6,train
3369,0,train
3370,9,test
3371,9,train
3372,2,test
3373,9,train
3374,7,test
3375,1,test
3376,7,train
3377,9,train
3378,5,train
3379,2,train
3380,2,train
3381,0,test
3382,2,train
3383,9,train
3384,1,train
3385,5,train
3386,0,test
3387,5,train
3388,9,train
3389,6,train
3390,1,train
3391,7,train
3392,5,train
3393,3,val
3394,3,train
3395,9,train
3396,8,train
3397,7,train
3398,3,train
3399,9,val
3400,1,train
3401,7,train
3402,5,train
3403,0,val
3404,0,val
3405,2,train
3406,1,train
3407,2,train
3408,8,train
3409,7,test
3410,3,train
3411,9,test
3412,4,train
3413,1,train
3414,3,train
3415,9,train
3416,5,train
3417,2,val
3418,2,train
3419,3,val
3420,3,test
3421,6,train
3422,9,test
3423,7,test
3424,9,train
3425,6,train
3426,9,test
3427,5,train
3428,1,train
3429,9,train
3430,7,train
3431,6,test
3432,1,train
3433,2,val
3434,4,train
3435,3,train
3436,8,train
3437,8,train
3438,3,test
3439,5,train
3440,0,train
3441,2,train
3442,0,train
3443,7,train
3444,2,train
3445,6,train
3446,7,train
3447,2,val
3448,7,test
3449,2,train
3450,1,test
3451,6,test
3452,7,train
3453,5,test
3454,9,train
3455,5,test
3456,2,train
3457,2,train
3458,5,val
3459,3,train
3460,6,train
3461,2,train
3462,9,test
3463,7,train
3464,7,test
3465,8,test
3466,2,train
3467,1,train
3468,7,train
3469,8,train
3470,8,train
3471,0,train
3472,5,train
3473,3,train
3474,1,train
3475,1,train
3476,1,train
3477,0,train
3478,9,train
3479,8,train
3480,5,train
3481,2,train
3482,9,train
3483,3,train
3484,6,test
3485,5,train
3486,2,val
3487,7,train
3488,9,train
3489,5,test
3490,9,train
3491,2,train
3492,7,test
3493,5,val
3494,6,train
3495,2,train
3496,0,test
3497,3,val
3498,5,train
3499,6,train
3500,5,train
3501,0,val
3502,1,train
3503,2,train
3504,0,train
3505,1,train
3506,3,train
3507,2,val
3508,3,train
3509,7,train
3510,2,train
3511,4,val
3512,1,train
3513,2,train
3514,6,test
3515,3,test
3516,2,val
3517,3,val
3518,6,val
3519,3,val
3520,2,val
3521,5,train
3522,6,train
3523,6,train
3524,6,train
3525,2,train
3526,4,train
3527,2,train
3528,0,train
3529,5,test
3530,8,train
3531,5,train
3532,3,val
3533,0,test
3534,5,train
3535,8,train
3536,2,train
3537,8,val
3538,3,train
3539,9,val
3540,8,train
3541,3,train
3542,7,test
3543,2,train
3544,3,test
3545,2,train
3546,7,test
3547,2,train
3548,7,train
3549,5,train
3550,3,train
3551,5,train
3552,2,train
3553,2,train
3554,6,train
3555,3,train
3556,0,train
3557,5,train
3558,0,val
3559,5,train
3560,9,val
3561,2,train
3562,9,test
3563,0,train
3564,2,train
3565,7,train
3566,2,val
3567,7,train
3568,0,train
3569,1,val
3570,6,test
3571,1,val
3572,8,test
3573,5,train
3574,2,train
3575,7,val
3576,1,test
3577,7,val
3578,6,val
3579,5,train
3580,1,val
3581,8,val
3582,7,train
3583,7,train
3584,5,train
3585,8,train
3586,7,train
3587,7,val
3588,9,test
3589,7,train
3590,6,train
3591,0,train
3592,6,train
3593,9,train
3594,7,test
3595,0,test
3596,8,train
3597,3,train
3598,7,train
3599,1,train
3600,8,train
3601,5,train
3602,7,train
3603,3,train
3604,2,train
3605,7,train
3606,1,train
3607,2,val
3608,3,train
3609,8,test
3610,5,train
3611,9,train
3612,7,val
3613,7,train
3614,9,val
3615,3,train
3616,3,train
3617,1,train
3618,9,train
3619,5,val
3620,9,train
3621,8,val
3622,7,val
3623,2,train
3624,8,train
3625,1,train
3626,9,train
3627,5,train
3628,9,train
3629,9,train
3630,7,train
3631,2,train
3632,5,test
3633,5,train
3634,2,train
3635,8,train
3636,3,train
3637,5,train
3638,0,val
3639,7,val
3640,9,train
3641,1,train
3642,5,test
3643,3,test
3644,6,test
3645,9,train
3646,7,train
3647,9,train
3648,7,train
3649,1,train
3650,3,train
3651,8,train
3652,7,train
3653,5,train
3654,8,train
3655,0,train
3656,5,train
3657,0,train
3658,0,train
3659,0,train
3660,9,val
3661,7,val
3662,1,train
3663,1,train
3664,1,test
3665,9,train
3666,0,train
3667,9,train
3668,2,train
3669,3,train
3670,8,train
3671,7,train
3672,5,train
3673,1,val
3674,5,test
3675,0,train
